product_code,name,pack_size,unit_purchase_price,unit_sale_price,pack_purchase_price,pack_sale_price,avg_price,margin,quantity,category,brand,supplier,barcode,narcotic,max_discount,formulation,description,rack
PRD-21476,"Kefril 250mg Cap",12,5.291666667,6.23,63.5,74.7,5.291666667,15.06,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021476,no,,,,
PRD-21477,"Kefril 250mg Susp",1,75.9,89.29,75.9,89.29,75.9,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021477,no,,,,
PRD-21478,"Kefril 500mg Cap",12,10.64333333,12.52,127.72,150.26,10.64333333,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021478,no,,,,
PRD-21479,"Kufgo 120ml Syp",1,22.95,27,22.95,27,22.95,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021479,no,,,,
PRD-21480,"Lispril 10mg Tab",14,4.862857143,5.72,68.08,80.09,4.862857143,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021480,no,,,,
PRD-21481,"Lispril 20mg Tab",14,8.778571429,10.33,122.9,144.61,8.778571429,15.02,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021481,no,,,,
PRD-21482,"Lispril 5mg Tab",14,2.295714286,2.7,32.14,37.82,2.295714286,14.97,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021482,no,,,,
PRD-21483,"Manipram (14's) Tab",14,5.767857143,6.79,80.75,95,5.767857143,15.05,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021483,no,,,,
PRD-21484,"Meprazol 10mg Cap",14,4.067857143,5.48,56.95,76.65,4.067857143,25.77,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021484,no,,,,
PRD-21485,"Meprazol 20mg Cap",14,10.01785714,11.79,140.25,165,10.01785714,15.03,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021485,no,,,,
PRD-21486,"Meprazol 40mg Cap",14,17.91071429,21.07,250.75,295,17.91071429,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021486,no,,,,
PRD-21487,"Methotrexate 10mg Tab",10,22.085,25.98,220.85,259.83,22.085,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021487,no,,,,
PRD-21488,"Methotrexate 2.5 Tab (werrick)",100,3.5105,4.13,351.05,413,3.5105,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021488,no,,,,
PRD-21489,"Momentium 10mg Tab",10,12.75,15,127.5,150,12.75,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021489,no,,,,
PRD-21490,"Momentium 20mg Tab",10,21.25,25,212.5,250,21.25,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021490,no,,,,
PRD-21491,"Momentium 40mg Tab",10,28.9,34,289,340,28.9,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021491,no,,,,
PRD-21492,"Monitor 10mg Tab",14,9.107142857,10.71,127.5,150,9.107142857,14.97,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021492,no,,,,
PRD-21493,"Monitor 2.5mg(14's) Tab",14,3.339285714,3.93,46.75,55,3.339285714,15.03,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021493,no,,,,
PRD-21494,"Monitor 5mg Tab",14,5.767857143,6.79,80.75,95,5.767857143,15.05,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021494,no,,,,
PRD-21495,"Nervin 0.25mg Tab",30,3.683333333,4.33,110.5,130,3.683333333,14.93,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021495,no,,,,
PRD-21496,"Nervin 0.5mg Tab",30,5.836666667,6.87,175.1,206,5.836666667,15.04,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021496,no,,,,
PRD-21497,"Nervin 1mg Tab",30,4.561666667,5.9,136.85,177.1,4.561666667,22.68,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021497,no,,,,
PRD-21498,"Newday 10/160mg Tab 14,s",14,26.35,31,368.9,434,26.35,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021498,no,,,,
PRD-21499,"Newday 5/160mg Tab 14,s",14,19.55,23,273.7,322,19.55,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021499,no,,,,
PRD-21500,"Newday 5/80mg Tab 14,s",14,20.21785714,23.79,283.05,333,20.21785714,15.02,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021500,no,,,,
PRD-21501,"Nutrition 12 Tab",20,6.8,8,136,160,6.8,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021501,no,,,,
PRD-21502,"Nutrition 6 Tab",20,6.375,7.5,127.5,150,6.375,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021502,no,,,,
PRD-21503,"Oem (lemon)",20,9.188,12.97,183.76,259.42,9.188,29.16,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021503,no,,,,
PRD-21504,"Ofloxin Tab",10,7.65,9.9,76.5,99,7.65,22.73,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021504,no,,,,
PRD-21505,"Olanzia 10mg Cap (10,s)",10,14.45,17,144.5,170,14.45,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021505,no,,,,
PRD-21506,"Olanzia 10mg Tab (10,s)",10,23.12,27.2,231.2,272,23.12,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021506,no,,,,
PRD-21507,"Olanzia 5mg Cap",10,10.88,12.8,108.8,128,10.88,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021507,no,,,,
PRD-21508,"Olanzia 5mg Tab (10,s)",10,13.09,15.4,130.9,154,13.09,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021508,no,,,,
PRD-21509,"Osteopor 10mg Tab",10,15.912,18.72,159.12,187.2,15.912,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021509,no,,,,
PRD-21510,"Paineze Tab",100,2.5245,2.97,252.45,297,2.5245,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021510,no,,,,
PRD-21511,"Pasage 10mg Tab",10,12.75,15,127.5,150,12.75,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021511,no,,,,
PRD-21512,"Pasage 20mg Tab",10,21.25,25,212.5,250,21.25,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021512,no,,,,
PRD-21513,"Peptiban 20mg Tab",10,6.957,8.19,69.57,81.85,6.957,15.05,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021513,no,,,,
PRD-21514,"Peptiban 40mg Tab",10,13.331,15.68,133.31,156.84,13.331,14.98,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021514,no,,,,
PRD-21515,"Peptiban 60ml Syp",1,48.45,57,48.45,57,48.45,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021515,no,,,,
PRD-21516,"Peptiban Ac Tab",10,3.222,4.17,32.22,41.69,3.222,22.73,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021516,no,,,,
PRD-21517,"Plantcal Schts",10,23.375,27.5,233.75,275,23.375,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021517,no,,,,
PRD-21518,"Plantcal Tab",30,17.29066667,20,518.72,600,17.29066667,13.55,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021518,no,,,,
PRD-21519,"Pulse 100mg Tab 20,s",20,5.7375,6.75,114.75,135,5.7375,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021519,no,,,,
PRD-21520,"Pulse 50mg Tab 20,s",20,3.1875,3.75,63.75,75,3.1875,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021520,no,,,,
PRD-21521,"Quitin 100mg Tab",10,18.275,21.5,182.75,215,18.275,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021521,no,,,,
PRD-21522,"Quitin 25mg Tab",10,8.287,9.75,82.87,97.5,8.287,15.01,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021522,no,,,,
PRD-21523,"Regain Xr 500mg Tab",50,1.53,1.8,76.5,90,1.53,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021523,no,,,,
PRD-21524,"Regain Xr 850mg Tab",50,1.7,2,85,100,1.7,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021524,no,,,,
PRD-21525,"Regulair 10mg Tab",14,14.26785714,16.79,199.75,235,14.26785714,15.02,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021525,no,,,,
PRD-21526,"Risperal 2mg Tab(werrick)",50,22.066,25.96,1103.3,1298,22.066,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021526,no,,,,
PRD-21527,"Risperal 3mg Tab(werrick)",10,29.75,38.5,297.5,385,29.75,22.73,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021527,no,,,,
PRD-21528,"Rite 156.25 Syp",1,55.25,65,55.25,65,55.25,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021528,no,,,,
PRD-21529,"Rite 375mg Tab",6,10.625,12.5,63.75,75,10.625,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021529,no,,,,
PRD-21530,"Rite Bd Tab",6,21.95833333,25.83,131.75,155,21.95833333,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021530,no,,,,
PRD-21531,"Rite Ds Tab",6,17,20,102,120,17,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021531,no,,,,
PRD-21532,"Rize 20mg Cap",10,6.375,7.5,63.75,75,6.375,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021532,no,,,,
PRD-21533,"Rize Plus 10mg Tab (14,s)",14,12.75,15,178.5,210,12.75,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021533,no,,,,
PRD-21534,"Rize Syp",1,61.26,72.07,61.26,72.07,61.26,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021534,no,,,,
PRD-21535,"Rydem 10mg Tablets",20,4.42,5.2,88.4,104,4.42,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021535,no,,,,
PRD-21536,"Rydem 5mg Tablets",20,2.75,3.25,55,65,2.75,15.38,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021536,no,,,,
PRD-21537,"Skelgesic 2mg Tablets",10,7.5,8.74,75,87.36,7.5,14.19,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021537,no,,,,
PRD-21538,"Softin 10mg Tab (30,s)",30,7.728333333,9.09,231.85,272.76,7.728333333,14.98,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021538,no,,,,
PRD-21539,"Softin F 120mg Tab",10,14.875,17.5,148.75,175,14.875,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021539,no,,,,
PRD-21540,"Softin Od Tab 10,s",10,16.15,19,161.5,190,16.15,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021540,no,,,,
PRD-21541,"Softin P Tab",10,5.1,6,51,60,5.1,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021541,no,,,,
PRD-21542,"Softin Syp 60ml",1,66.67,78.43,66.67,78.43,66.67,14.99,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021542,no,,,,
PRD-21543,"Sotein 10mg Tab",10,0,4.29,0,42.9,0,100,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021543,no,,,,
PRD-21544,"Stomacid 150mg Tab",10,6.375,7.5,63.75,75,6.375,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021544,no,,,,
PRD-21545,"Stomacid 60ml Suspension",1,20,25,20,25,20,20,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021545,no,,,,
PRD-21546,"Stomacid Ds 300mg Tab",10,10.073,10.26,100.73,102.6,10.073,1.82,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021546,no,,,,
PRD-21547,"Stomeze 10mg Tab",50,2.4752,2.91,123.76,145.6,2.4752,14.94,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021547,no,,,,
PRD-21548,"Stomeze 120ml Syp",1,48.62,57.2,48.62,57.2,48.62,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021548,no,,,,
PRD-21549,"Survive 10mg Tab",10,14.45,17,144.5,170,14.45,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021549,no,,,,
PRD-21550,"Survive 20mg Tab",10,27.2,32,272,320,27.2,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021550,no,,,,
PRD-21551,"Survive At 10mg Tab",10,12.75,15,127.5,150,12.75,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021551,no,,,,
PRD-21552,"Survive At 20mg Tab",10,21.25,25,212.5,250,21.25,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021552,no,,,,
PRD-21553,"Survive Plus 10/10mg Tab",7,14.45,17,101.15,119,14.45,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021553,no,,,,
PRD-21554,"Survive Plus 10/20mg",10,19.04,22.4,190.4,224,19.04,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021554,no,,,,
PRD-21555,"Uriflox 400mg Tab",14,5.596428571,7.07,78.35,99,5.596428571,20.84,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021555,no,,,,
PRD-21556,"Werifrin Tab 5mg",100,4.25,5.4,425,540,4.25,21.3,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021556,no,,,,
PRD-21557,"Werilax 120ml Syp",1,120.7,142,120.7,142,120.7,15,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021557,no,,,,
PRD-21558,"Werimox 125mg Susp",1,29.84,37.92,29.84,37.92,29.84,21.31,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021558,no,,,,
PRD-21559,"Werimox 250mg Cap",20,2.3715,3.01,47.43,60.26,2.3715,21.21,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021559,no,,,,
PRD-21560,"Werimox 250mg Susp",1,39.15,49.72,39.15,49.72,39.15,21.26,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021560,no,,,,
PRD-21561,"Werimox 500mg Cap",20,5.3245,7.27,106.49,145.48,5.3245,26.76,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021561,no,,,,
PRD-21562,"Wizen 1mg Tab",50,11.6688,13.73,583.44,686.4,11.6688,15.01,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021562,no,,,,
PRD-21563,"Wizen 2mg Tab",50,22.9486,27,1147.43,1349.92,22.9486,15.01,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021563,no,,,,
PRD-21564,"Wizen 3mg Tab",10,36.5,40,365,400,36.5,8.75,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021564,no,,,,
PRD-21565,"Wizen 4mg Tab",6,40.51666667,47.67,243.1,286,40.51666667,15.01,0,Medicines,"WILSHIRE LABORATORIES PVT LTD","AL AZIZ DISTRIBUTORS",PD00021565,no,,,,
PRD-21566,"Agile 2mg Tab",20,8.5,10,170,200,8.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021566,no,,,,
PRD-21567,"Agnese 20mg Tab",30,9.095,10.7,272.85,321,9.095,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021567,no,,,,
PRD-21568,"Alprazole 40mg Tab",10,15.3,18,153,180,15.3,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021568,no,,,,
PRD-21569,"Antiflam 50mg Tab",30,4.25,5,127.5,150,4.25,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021569,no,,,,
PRD-21570,"Antiflam 75mg Tab",30,5.525,6.5,165.75,195,5.525,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021570,no,,,,
PRD-21571,"Benzim 120ml Syp",1,153,180,153,180,153,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021571,no,,,,
PRD-21572,"Benzim 20mg Cap",20,10.2,12,204,240,10.2,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021572,no,,,,
PRD-21573,"Benzim 40mg Iv Inj",1,212.5,250,212.5,250,212.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021573,no,,,,
PRD-21574,"Benzim 40mg Tab",14,15.17857143,17.86,212.5,250,15.17857143,15.01,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021574,no,,,,
PRD-21575,"Betamark 20mg Tab",20,7.4375,8.75,148.75,175,7.4375,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021575,no,,,,
PRD-21576,"Betwelve Tab",30,6.375,7.5,191.25,225,6.375,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021576,no,,,,
PRD-21577,"Calci Vit Plus Tab",30,19.83333333,23.33,595,700,19.83333333,14.99,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021577,no,,,,
PRD-21578,"Calcivit Tab",1,382.5,450,382.5,450,382.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021578,no,,,,
PRD-21579,"Calgo Tab(calcium+vitamin D3)",30,11.05,13,331.5,390,11.05,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021579,no,,,,
PRD-21580,"Calm 30mg Cap",30,3.23,3.8,96.9,114,3.23,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021580,no,,,,
PRD-21581,"Caprinza 10mg Tab",20,8.5,10,170,200,8.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021581,no,,,,
PRD-21582,"Caprinza 5mg Tab",20,3.825,4.5,76.5,90,3.825,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021582,no,,,,
PRD-21583,"Cheer 20mg Tab",10,17,20,170,200,17,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021583,no,,,,
PRD-21584,"Cheer Up 10mg Tab 14,s",14,32.98357143,38.8,461.77,543.26,32.98357143,14.99,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021584,no,,,,
PRD-21585,"Cheer Up 20mg Tab",28,25.5,30,714,840,25.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021585,no,,,,
PRD-21586,"Ciprotek 500mg Tab",10,18.275,21.5,182.75,215,18.275,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021586,no,,,,
PRD-21587,"Coxacin 125mg Syp",1,76.5,90,76.5,90,76.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021587,no,,,,
PRD-21588,"Coxacin 250mg Syp",1,136,160,136,160,136,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021588,no,,,,
PRD-21589,"D Drop Oral Drops",1,255,300,255,300,255,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021589,no,,,,
PRD-21590,"D Shot 200,000 I.u Inj",1,237.38,271.29,237.38,271.29,237.38,12.5,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021590,no,,,,
PRD-21591,"De Tuz 120ml Syp",1,153,180,153,180,153,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021591,no,,,,
PRD-21592,"Diclotab  50mg Tab",20,2.55,3,51,60,2.55,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021592,no,,,,
PRD-21593,"Dtab Tab",30,21.25,25,637.5,750,21.25,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021593,no,,,,
PRD-21594,"Eleva Plus 1gm Inj",1,212.5,250,212.5,250,212.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021594,no,,,,
PRD-21595,"Eleva Plus 2gm Inj",1,297.5,350,297.5,350,297.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021595,no,,,,
PRD-21596,"Ellettra 100mg Tab",20,14.875,17.5,297.5,350,14.875,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021596,no,,,,
PRD-21597,"Emunex Cap (20,s)",20,42.075,49.5,841.5,990,42.075,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021597,no,,,,
PRD-21598,"Envera 125mg/5ml Susp",1,73.1,86,73.1,86,73.1,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021598,no,,,,
PRD-21599,"Envera 500mg Cap",10,16.49,19.4,164.9,194,16.49,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021599,no,,,,
PRD-21600,"Esoproto 40mg Iv Inj",1,170,200,170,200,170,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021600,no,,,,
PRD-21601,"Esoproto 40mg Tab",20,19.5925,23.05,391.85,461,19.5925,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021601,no,,,,
PRD-21602,"Esowel 40mg Infusion",1,212.5,250,212.5,250,212.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021602,no,,,,
PRD-21603,"Exen D Plus Tab",30,25.5,30,765,900,25.5,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021603,no,,,,
PRD-21604,"Exen D Susp",1,255,300,255,300,255,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021604,no,,,,
PRD-21605,"Exen D Tab 30,s",30,17,20,510,600,17,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021605,no,,,,
PRD-21606,"Falcinil 30ml Syp",1,72.25,85,72.25,85,72.25,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021606,no,,,,
PRD-21607,"Falcinil Tab",30,17,20,510,600,17,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021607,no,,,,
PRD-21608,"Famid 20mg Tab",20,5.95,7,119,140,5.95,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021608,no,,,,
PRD-21609,"Famid 40mg Tab",10,11.9,14,119,140,11.9,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021609,no,,,,
PRD-21610,"Fantasia 15mg Tab",14,5.95,7,83.3,98,5.95,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021610,no,,,,
PRD-21611,"Fantasia 30mg Tab",14,10.2,12,142.8,168,10.2,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021611,no,,,,
PRD-21612,"Fantasia 45mg Tab",14,13.6,16,190.4,224,13.6,15,0,Medicines,"WILSON S PHARMACEUTICAL","HAFIZ MEDICINE COMPANY",PD00021612,no,,,,
