id,product_code,name,brand_id,unit_sale_price,category_id,supplier_id,pack_purchase_price,pack_sale_price,pack_size,unit_purchase_price,narcotics,barcode
21192,PRD-21192,"Caldree Ds 600+400 Tab 30,s",797,32,1,5,816,960,30,27.2,0,PD00021192
21193,PRD-21193,"Caldree Tab 30,s",797,18.67,1,5,476,560,30,15.86666667,0,PD00021193
21194,PRD-21194,Kroff Plus 120ml Syp,797,200,1,5,170,200,1,170,0,PD00021194
21195,PRD-21195,Kroff Syp (120ml),797,360,1,5,306,360,1,306,0,PD00021195
21196,PRD-21196,Oslia Cap (vit D3),797,360,1,5,306,360,1,306,0,PD00021196
21197,PRD-21197,"Vida Z Tab 30,s",797,26,1,5,663,780,30,22.1,0,PD00021197
21198,PRD-21198,Ester Tab,798,39.17,1,1,998.75,1175,30,33.29166667,0,PD00021198
21199,PRD-21199,Iris 120ml Syp,798,100,1,1,85,100,1,85,0,PD00021199
21200,PRD-21200,Ferinject Inj,799,6940.76,1,50,5899.63,6940.76,1,5899.63,0,PD00021200
21201,PRD-21201,Maltofer 120ml Syp,799,328.57,1,50,279.29,328.57,1,279.29,0,PD00021201
21202,PRD-21202,Maltofer Drop 30ml,799,294.21,1,50,250.08,294.21,1,250.08,0,PD00021202
21203,PRD-21203,"Maltofer Fol Tab 30,s",799,18.33,1,50,467.5,550,30,15.58333333,0,PD00021203
21204,PRD-21204,Venofer 5ml Inj,799,760,1,61,3230.03,3800,5,646.006,0,PD00021204
21205,PRD-21205,Eporon 2000iu Inj,800,550,1,37,450,550,1,450,0,PD00021205
21206,PRD-21206,Eporon 4000iu Inj,800,950,1,37,850,950,1,850,0,PD00021206
21207,PRD-21207,"Dysit 8mg Tab (10,s)",801,37,1,5,314.5,370,10,31.45,0,PD00021207
21208,PRD-21208,"Folace 400mcg 30,s",801,15,1,5,382.5,450,30,12.75,0,PD00021208
21209,PRD-21209,"Inomel F Sachet (10,s)",801,81,1,5,688.5,810,10,68.85,0,PD00021209
21210,PRD-21210,Inoper Tab,801,36.85,1,5,939.68,1105.5,30,31.32266667,0,PD00021210
21211,PRD-21211,Ceril 400mg Tab,802,3.33,1,1,170,200,60,2.833333333,0,PD00021211
21212,PRD-21212,Ceril 800mg Tab,802,6.67,1,1,170,200,30,5.666666667,0,PD00021212
21213,PRD-21213,Ceril Inj,802,16.67,1,1,170,200,12,14.16666667,0,PD00021213
21214,PRD-21214,Esolex  10mg Tab(global),802,15.5,1,1,184.45,217,14,13.175,0,PD00021214
21215,PRD-21215,Esolex  5mg Tab(global),802,8,1,1,95.2,112,14,6.8,0,PD00021215
21216,PRD-21216,Esolex 15ml Drops,802,360,1,1,306,360,1,306,0,PD00021216
21217,PRD-21217,Lapravis 30mg Cap,802,10.71,1,1,127.5,150,14,9.107142857,0,PD00021217
21218,PRD-21218,Levofin 500mg Inj (global),802,185,1,1,157.3,185,1,157.3,0,PD00021218
21219,PRD-21219,Naplex 550mg Tab,802,7.15,1,1,90,143,20,4.5,0,PD00021219
21220,PRD-21220,T Sod 2mg  Tab,802,12,1,1,102,120,10,10.2,0,PD00021220
21221,PRD-21221,T Sod 6mg Tab,802,19.8,1,1,504.9,594,30,16.83,0,PD00021221
21222,PRD-21222,Vexor 37.5mg Tab,802,15,1,1,255,300,20,12.75,0,PD00021222
21223,PRD-21223,Vexor 50mg Tab,802,18.7,1,1,317.9,374,20,15.895,0,PD00021223
21224,PRD-21224,Vexor Xr 75mg Tab,802,32.14,1,1,382.5,450,14,27.32142857,0,PD00021224
21225,PRD-21225,"Diabetone Cap 30,s",803,28.33,1,4,722.5,850,30,24.08333333,0,PD00021225
21226,PRD-21226,Ellya Cap,803,40.48,1,1,1530,1700,42,36.42857143,0,PD00021226
21227,PRD-21227,"Jointace Tab (30,s)",803,33.33,1,4,850,1000,30,28.33333333,0,PD00021227
21228,PRD-21228,Jointech (15) Cap,803,16,1,1,216,240,15,14.4,0,PD00021228
21229,PRD-21229,Jointech (30) Cap,803,20,1,1,510,600,30,17,0,PD00021229
21230,PRD-21230,"Osteocare Original Tab 30,s",803,46.67,1,4,1190,1400,30,39.66666667,0,PD00021230
21231,PRD-21231,Osteocare Syp 200ml,803,1000,1,4,900,1000,1,900,0,PD00021231
21232,PRD-21232,"Perfectil Cap (30,s)",803,43.33,1,4,1105,1300,30,36.83333333,0,PD00021232
21233,PRD-21233,"Perfectil Plus Skin Cap/tab  (56,s)",803,2250,1,4,1912.5,2250,1,1912.5,0,PD00021233
21234,PRD-21234,Perfectil Triple Active Cap,803,26.67,1,4,680,800,30,22.66666667,0,PD00021234
21235,PRD-21235,"Pregnacare Cap (30,s)",803,43.33,1,4,1105,1300,30,36.83333333,0,PD00021235
21236,PRD-21236,"Pregnacare Conception (30,s)",803,83.33,1,4,2125,2500,30,70.83333333,0,PD00021236
21237,PRD-21237,Visionace Cap 30s,803,23.33,1,4,595,700,30,19.83333333,0,PD00021237
21238,PRD-21238,Wellman 50+ Cap 30s,803,43.33,1,4,1170,1300,30,39,0,PD00021238
21239,PRD-21239,"Wellman Conception 30,s",803,66.67,1,4,1800,2000,30,60,0,PD00021239
21240,PRD-21240,Wellman Org 30s,803,40,1,4,1020,1200,30,34,0,PD00021240
21241,PRD-21241,"Wellwomen 50+ Cap (30,s)",803,1300,1,4,1170,1300,1,1170,0,PD00021241
21242,PRD-21242,Wellwomen Org 30s,803,46.67,1,4,1190,1400,30,39.66666667,0,PD00021242
21243,PRD-21243,Diclomark 50mg,804,4.81,1,1,81.68,96.1,20,4.084,0,PD00021243
21244,PRD-21244,Furamet 450ml Susp,804,105,1,1,89.25,105,1,89.25,0,PD00021244
21245,PRD-21245,Furamet 60ml Susp,804,15,1,1,12.75,15,1,12.75,0,PD00021245
21246,PRD-21246,Markphen 600mg Tab,804,1.81,1,1,30.7,36.12,20,1.535,0,PD00021246
21247,PRD-21247,Tranconil 3mg Tab,804,3,1,1,55.5,90,30,1.85,0,PD00021247
21248,PRD-21248,Ulsacure 400mg Tab,804,5.95,1,1,50.6,59.53,10,5.06,0,PD00021248
21249,PRD-21249,Ulsamark 40mg Tab,804,13.5,1,1,111.31,135,10,11.131,0,PD00021249
21250,PRD-21250,Wital En Powder,804,128,1,1,108.75,128,1,108.75,0,PD00021250
21251,PRD-21251,Acflox 400mg Tab(moxifloxacin),805,35,1,19,148.75,175,5,29.75,0,PD00021251
21252,PRD-21252,Baby Chest Rub 20gm,805,96,1,19,81.6,96,1,81.6,0,PD00021252
21253,PRD-21253,Babynol 60ml Syp,805,70.68,1,19,60.08,70.68,1,60.08,0,PD00021253
21254,PRD-21254,Bactizith 200mg/5ml 15ml Susp,805,175,1,19,148.75,175,1,148.75,0,PD00021254
21255,PRD-21255,Bactizith 250mg Cap,805,32,1,19,272,320,10,27.2,0,PD00021255
21256,PRD-21256,Bronex Expectorant 60ml,805,17.16,1,19,12.75,17.16,1,12.75,0,PD00021256
21257,PRD-21257,Calwood C Sach,805,10,1,19,85,100,10,8.5,0,PD00021257
21258,PRD-21258,Chesty Cough Syp,805,100,1,19,85,100,1,85,0,PD00021258
21259,PRD-21259,Cloquin 60ml Syp,805,17.61,1,19,13.08,17.61,1,13.08,0,PD00021259
21260,PRD-21260,Cof Rest 120ml Syp,805,59,1,19,50.15,59,1,50.15,0,PD00021260
21261,PRD-21261,Cofrest 120ml Syp,805,78.48,1,19,66.71,78.48,1,66.71,0,PD00021261
21262,PRD-21262,Collergy 60ml Syp,805,17,1,19,14.45,17,1,14.45,0,PD00021262
21263,PRD-21263,Corvin 125mg Syp,805,147,1,19,124.95,147,1,124.95,0,PD00021263
21264,PRD-21264,Corvin 250mg Syp,805,256,1,19,217.6,256,1,217.6,0,PD00021264
21265,PRD-21265,Corvin 500mg Cap,805,34.17,1,19,348.5,410,12,29.04166667,0,PD00021265
21266,PRD-21266,Corvin Cap 250mg,805,19.42,1,19,198.05,233,12,16.50416667,0,PD00021266
21267,PRD-21267,Delka 40mg Cap(omeprazaole),805,17.86,1,19,212.5,250,14,15.17857143,0,PD00021267
21268,PRD-21268,Dentyl Toot Past,805,60,1,19,54,60,1,54,0,PD00021268
21269,PRD-21269,Doltee Teething Drops,805,49.57,1,19,42.13,49.57,1,42.13,0,PD00021269
21270,PRD-21270,Efroxil 125mg Syp,805,86,1,19,73.1,86,1,73.1,0,PD00021270
21271,PRD-21271,Efroxil 250mg Syp,805,157,1,19,133.45,157,1,133.45,0,PD00021271
21272,PRD-21272,Efroxil 500mg Cap,805,15,1,19,153,180,12,12.75,0,PD00021272
21273,PRD-21273,Flurwood 100mg Tab,805,5.83,1,19,148.75,175,30,4.958333333,0,PD00021273
21274,PRD-21274,Gripe Water  150ml,805,112.86,1,40,95.93,112.86,1,95.93,0,PD00021274
21275,PRD-21275,Grovit 10ml Drops,805,18.5,1,19,15.73,18.5,1,15.73,0,PD00021275
21276,PRD-21276,Grovit 120ml Syp,805,60,1,19,51.5,60,1,51.5,0,PD00021276
21277,PRD-21277,Grovit B 120ml Syp,805,31.2,1,19,22.29,31.2,1,22.29,0,PD00021277
21278,PRD-21278,Hics 120ml Syp,805,165,1,19,140.25,165,1,140.25,0,PD00021278
21279,PRD-21279,Hics 20ml Drops,805,139,1,19,118.15,139,1,118.15,0,PD00021279
21280,PRD-21280,Lotum Tab,805,20,1,19,510,600,30,17,0,PD00021280
21281,PRD-21281,Mebolin 60ml Syp,805,33.07,1,19,25.55,33.07,1,25.55,0,PD00021281
21282,PRD-21282,Oranite 150ml M/wash,805,72,1,19,64.8,72,1,64.8,0,PD00021282
21283,PRD-21283,Paedicare (ice Cream Soda),805,99,1,19,84.15,99,1,84.15,0,PD00021283
21284,PRD-21284,Paedicare Liquid (banana),805,160.95,1,19,136.81,160.95,1,136.81,0,PD00021284
21285,PRD-21285,Paedicare Liquid (orange),805,160.95,1,19,136.81,160.95,1,136.81,0,PD00021285
21286,PRD-21286,Q Plex 120ml Syp,805,276,1,19,234.6,276,1,234.6,0,PD00021286
21287,PRD-21287,Q Plex Z 120ml Syp,805,276,1,19,234.6,276,1,234.6,0,PD00021287
21288,PRD-21288,Q Pulgite Susp 120ml,805,276,1,19,234.6,276,1,234.6,0,PD00021288
21289,PRD-21289,Qpulgite 120ml Syp,805,115,1,19,97.75,115,1,97.75,0,PD00021289
21290,PRD-21290,Ruberin 120ml Syp,805,36,1,19,25.33,36,1,25.33,0,PD00021290
21291,PRD-21291,Ruberin 90ml Syp,805,36,1,19,30.6,36,1,30.6,0,PD00021291
21292,PRD-21292,Teething Drops,805,25,1,19,21.25,25,1,21.25,0,PD00021292
21293,PRD-21293,Tempol 6+ Drops,805,25,1,19,21.25,25,1,21.25,0,PD00021293
21294,PRD-21294,Tempol 6+ Syp 60ml,805,35,1,19,29.75,35,1,29.75,0,PD00021294
21295,PRD-21295,Tempol 60ml Susp,805,28,1,19,23.8,28,1,23.8,0,PD00021295
21296,PRD-21296,Tempramine 120ml Syp,805,117.21,1,19,99.63,117.21,1,99.63,0,PD00021296
21297,PRD-21297,Tempramine 60ml Susp,805,63.16,1,19,53.69,63.16,1,53.69,0,PD00021297
21298,PRD-21298,Tilva 50mg Tab(levosulpiride),805,10,1,19,170,200,20,8.5,0,PD00021298
21299,PRD-21299,Waybac 400mg Cap,805,55,1,19,233.75,275,5,46.75,0,PD00021299
21300,PRD-21300,Apperize 120ml Syp,806,180,1,1,153,180,1,153,0,PD00021300
21301,PRD-21301,Craneze Sachet,806,21,1,1,178.5,210,10,17.85,0,PD00021301
21302,PRD-21302,Dcap Cap,806,25,1,1,637.5,750,30,21.25,0,PD00021302
21303,PRD-21303,Fenacin 50gm Gel,806,210,1,1,178.5,210,1,178.5,0,PD00021303
21304,PRD-21304,Fenacin Sr 30mg Tab,806,28.5,1,1,242.25,285,10,24.225,0,PD00021304
21305,PRD-21305,Fiore 120ml Syp,806,300,1,1,255,300,1,255,0,PD00021305
21306,PRD-21306,Laxante 120ml Syp,806,300,1,1,255,300,1,255,0,PD00021306
21307,PRD-21307,Liv Long 250mg Tab,806,25,1,1,637.5,750,30,21.25,0,PD00021307
21308,PRD-21308,Mvg Gold Drop,806,300,1,1,255,300,1,255,0,PD00021308
21309,PRD-21309,Mvg Gold Syp,806,300,1,1,255,300,1,255,0,PD00021309
21310,PRD-21310,Mvg Gold Tab,806,25,1,1,637.5,750,30,21.25,0,PD00021310
21311,PRD-21311,"Nucarb Tab 30,s",806,39.93,1,5,1049.63,1198,30,34.98766667,0,PD00021311
21312,PRD-21312,Relyte Liquid,806,95,1,1,80.75,95,1,80.75,0,PD00021312
21313,PRD-21313,Relyte Schts,806,15,1,1,127.5,150,10,12.75,0,PD00021313
21314,PRD-21314,Rontilate 2gm Schts,806,110,1,19,654.5,770,7,93.5,0,PD00021314
21315,PRD-21315,Tg Plus Tab,806,33.33,1,1,850,1000,30,28.33333333,0,PD00021315
21316,PRD-21316,Visofer Injection,806,200,1,1,850,1000,5,170,0,PD00021316
21317,PRD-21317,Warimazol 6 Vagianl Tab,806,133,1,1,119.7,133,1,119.7,0,PD00021317
21318,PRD-21318,Warimazol Vaginal Cream,806,250,1,1,225,250,1,225,0,PD00021318
21319,PRD-21319,Xiqrant 500mg Cap(acetyl L-carnitine),806,66.67,1,1,1700,2000,30,56.66666667,0,PD00021319
21320,PRD-21320,"Actrac 20mg Cap (30,s)",807,67.83,1,18,1729.75,2035,30,57.65833333,0,PD00021320
21321,PRD-21321,Wazol 100mg Cap(itraconazole),807,50,1,1,170,200,4,42.5,0,PD00021321
21322,PRD-21322,Accumax 400mg Cap,808,65,1,1,276.25,325,5,55.25,0,PD00021322
21323,PRD-21323,Axlin 100mg Cap,808,25,1,1,297.5,350,14,21.25,0,PD00021323
21324,PRD-21324,Axlin 50mg Cap(procye 5mg Tab),808,17.86,1,1,212.5,250,14,15.17857143,0,PD00021324
21325,PRD-21325,Cefwell 1g Inj,808,321,1,1,272.85,321,1,272.85,0,PD00021325
21326,PRD-21326,Ciprofold 250mg Tab,808,13,1,1,110.5,130,10,11.05,0,PD00021326
21327,PRD-21327,Ozee 20mg Cap,808,10.29,1,1,122.4,144,14,8.742857143,0,PD00021327
21328,PRD-21328,Zexin 30ml Syp(cefixime),808,180,1,1,153,180,1,153,0,PD00021328
21329,PRD-21329,Cipnolone 500mg Tab,809,21.5,1,1,182.75,215,10,18.275,0,PD00021329
21330,PRD-21330,Meprin 20mg Cap,809,10.29,1,1,122.4,144,14,8.742857143,0,PD00021330
21331,PRD-21331,Meprin 40mg Cap,809,17.86,1,1,212.5,250,14,15.17857143,0,PD00021331
21332,PRD-21332,Meprin 40mg Inj,809,300,1,1,255,300,1,255,0,PD00021332
21333,PRD-21333,Pnzop 40mg Infusion,809,250,1,1,212.5,250,1,212.5,0,PD00021333
21334,PRD-21334,Trom 30mg Im/iv Inj,809,86,1,1,365.5,430,5,73.1,0,PD00021334
21335,PRD-21335,Cipnolone 250mg Tab,810,13,1,1,110.5,130,10,11.05,0,PD00021335
21336,PRD-21336,Citowel 10mg Tab,810,32.39,1,1,385.48,453.5,14,27.53428571,0,PD00021336
21337,PRD-21337,D Well Inj,810,134.75,1,1,114.53,134.75,1,114.53,0,PD00021337
21338,PRD-21338,Eposhe Tab  30s,810,26.67,1,1,680,800,30,22.66666667,0,PD00021338
21339,PRD-21339,Lefnil 500mg Tab,810,27,1,1,229.5,270,10,22.95,0,PD00021339
21340,PRD-21340,Mecoborn 500mcg Tab,810,5.75,1,1,97.75,115,20,4.8875,0,PD00021340
21341,PRD-21341,Mecobron 500mcg Inj,810,46,1,1,391,460,10,39.1,0,PD00021341
21342,PRD-21342,Zithrovel 250mg Cap,810,25.5,1,1,130.05,153,6,21.675,0,PD00021342
21343,PRD-21343,Actidil Elixir 60ml,811,30.1,1,26,25.59,30.1,1,25.59,0,PD00021343
21344,PRD-21344,Actidil Tab,811,0.29,1,1,72,86.11,300,0.24,0,PD00021344
21345,PRD-21345,Amphyll 250mg 10ml Inj,811,14.73,1,1,62.62,73.67,5,12.524,0,PD00021345
21346,PRD-21346,Amphyll Tab,811,0.57,1,1,14.52,17.01,30,0.484,0,PD00021346
21347,PRD-21347,Cortisporin 10 G Skin Oint.,811,23.32,1,1,0,23.32,1,0,0,PD00021347
21348,PRD-21348,Cortisporin Eye Oint 3g,811,53.79,1,26,45.72,53.79,1,45.72,0,PD00021348
21349,PRD-21349,Fevokine 250mg Tab,811,0.6,1,1,155.1,180.87,300,0.517,0,PD00021349
21350,PRD-21350,Lanoxin 0.5mg 2ml Inj,811,10,1,26,42.5,50,5,8.5,0,PD00021350
21351,PRD-21351,Marzine 50ml Syp,811,14.9,1,1,12.67,14.9,1,12.67,0,PD00021351
21352,PRD-21352,Marzine Inj,811,5.67,1,1,98.16,113.39,20,4.908,0,PD00021352
21353,PRD-21353,Marzine Tab,811,0.5,1,1,109.78,150,300,0.365933333,0,PD00021353
21354,PRD-21354,Nemazole 30ml Susp,811,29.39,1,1,25.73,29.39,1,25.73,0,PD00021354
21355,PRD-21355,Nemazole 500 Tab,811,17.26,1,1,14.67,17.26,1,14.67,0,PD00021355
21356,PRD-21356,Nemazole Tab,811,3.43,1,1,175.05,205.95,60,2.9175,0,PD00021356
21357,PRD-21357,Neo Tineafax Cream 10g,811,21.66,1,1,18.41,21.66,1,18.41,0,PD00021357
21358,PRD-21358,Neo Tineafax Powder 10g,811,18.95,1,1,16.12,18.95,1,16.12,0,PD00021358
21359,PRD-21359,Neosporin Eye Drops 5ml,811,15.13,1,1,12.76,15.13,1,12.76,0,PD00021359
21360,PRD-21360,Pilzcin Cream 10g,811,83.28,1,1,70.79,83.28,1,70.79,0,PD00021360
21361,PRD-21361,Septran Infusion 5ml,811,9.22,1,1,31.94,36.89,4,7.985,0,PD00021361
21362,PRD-21362,Silvate 50g Cream,811,148,1,1,0.01,148,1,0.01,0,PD00021362
21363,PRD-21363,Syraprim 300mg Tab,811,8.69,1,1,73.87,86.9,10,7.387,0,PD00021363
21364,PRD-21364,Tracrium 2.5ml Inj,811,110.73,1,37,470.61,553.66,5,94.122,0,PD00021364
21365,PRD-21365,Tracrium 5ml Inj,811,212.94,1,37,905.01,1064.72,5,181.002,0,PD00021365
21366,PRD-21366,Uniplex 120ml Syp,811,38.44,1,1,32.67,38.44,1,32.67,0,PD00021366
21367,PRD-21367,Welbactum Inj 1gm,811,250,1,1,220,250,1,220,0,PD00021367
21368,PRD-21368,Wellcodox 100mg Cap,811,6.36,1,26,324.33,381.56,60,5.4055,0,PD00021368
21369,PRD-21369,Wellcosine 120ml Syp,811,44.84,1,1,38.12,44.84,1,38.12,0,PD00021369
21370,PRD-21370,Wellferon 10mut Inj,811,3203.2,1,1,2722.72,3203.2,1,2722.72,0,PD00021370
21371,PRD-21371,Wellferon 3mut Inj,811,1034.88,1,1,879.65,1034.88,1,879.65,0,PD00021371
21372,PRD-21372,Zovirax 10g Cream,811,824.57,1,37,700.88,824.57,1,700.88,0,PD00021372
21373,PRD-21373,Zovirax 200mg Tab,811,69.98,1,37,1487.08,1749.5,25,59.4832,0,PD00021373
21374,PRD-21374,Zovirax Cream 2g,811,273.17,1,37,232.19,273.17,1,232.19,0,PD00021374
21375,PRD-21375,Zovirax Iv Infusion,811,475.41,1,37,2020.48,2377.03,5,404.096,0,PD00021375
21376,PRD-21376,Zovirax Ophthalmic Oint 4.5g,811,241.96,1,37,205.66,241.96,1,205.66,0,PD00021376
21377,PRD-21377,Calbro D Tab,812,15.33,1,1,391,460,30,13.03333333,0,PD00021377
21378,PRD-21378,Fexera 120mg Tab,812,11.6,1,1,98.6,116,10,9.86,0,PD00021378
21379,PRD-21379,Lukin 100mg Cap,812,5,1,1,42.5,50,10,4.25,0,PD00021379
21380,PRD-21380,Remato 10mg Tab,812,4.3,1,1,182.75,215,50,3.655,0,PD00021380
21381,PRD-21381,Trifol 400mcg Tab,812,8,1,1,204,240,30,6.8,0,PD00021381
21382,PRD-21382,Zoblin 75mg Cap,812,444,1,1,377.4,444,1,377.4,0,PD00021382
21383,PRD-21383,Carbawel 200mg Tab,813,3.3,1,1,140.25,165,50,2.805,0,PD00021383
21384,PRD-21384,Corecef 400mg Cap,813,65,1,1,276.25,325,5,55.25,0,PD00021384
21385,PRD-21385,Corecef Ds 30ml Syp,813,240,1,1,204,240,1,204,0,PD00021385
21386,PRD-21386,Despra 10mg Tab,813,19,1,1,484.5,570,30,16.15,0,PD00021386
21387,PRD-21387,Epilock 50mg Tab,813,20,1,1,1020,1200,60,17,0,PD00021387
21388,PRD-21388,Esold 40mg Cap,813,14.14,1,1,168.3,198,14,12.02142857,0,PD00021388
21389,PRD-21389,Kipowel Inj,813,86,1,1,365.5,430,5,73.1,0,PD00021389
21390,PRD-21390,Markadol Tab,813,10,1,1,85,100,10,8.5,0,PD00021390
21391,PRD-21391,Mecobon Inj,813,46,1,1,391,460,10,39.1,0,PD00021391
21392,PRD-21392,Myalfa 0.5mcg Tab,813,13.8,1,1,351.9,414,30,11.73,0,PD00021392
21393,PRD-21393,Neukit Inj,813,46,1,1,391,460,10,39.1,0,PD00021393
21394,PRD-21394,Otaso 40mg Cap,813,17.86,1,1,212.5,250,14,15.17857143,0,PD00021394
21395,PRD-21395,Rismek 1mg Tab,813,11,1,1,187,220,20,9.35,0,PD00021395
21396,PRD-21396,Rismek 2mg Tab,813,17,1,1,289,340,20,14.45,0,PD00021396
21397,PRD-21397,Rismek 4mg Tab.,813,30,1,1,765,900,30,25.5,0,PD00021397
21398,PRD-21398,Rosavet Tab,813,20,1,1,170,200,10,17,0,PD00021398
21399,PRD-21399,Schizolan 10mg Tab,813,15,1,1,127.5,150,10,12.75,0,PD00021399
21400,PRD-21400,Seizoram 250mg Tab,813,26.23,1,1,668.95,787,30,22.29833333,0,PD00021400
21401,PRD-21401,Seizoram 500mg Tab,813,43.5,1,1,1109.25,1305,30,36.975,0,PD00021401
21402,PRD-21402,Selflox 250mg Tab(hassan Traders Swl),813,14,1,1,119,140,10,11.9,0,PD00021402
21403,PRD-21403,Selflox 500mg Tab(t M Pharmacy),813,24.9,1,1,212.5,249,10,21.25,0,PD00021403
21404,PRD-21404,Sislee 25mg Tab,813,7.6,1,1,129.2,152,20,6.46,0,PD00021404
21405,PRD-21405,Sislee 50mg Tab,813,10,1,1,170,200,20,8.5,0,PD00021405
21406,PRD-21406,Topmark 50mg Tab,813,20,1,1,1020,1200,60,17,0,PD00021406
21407,PRD-21407,Welzim Syp,813,130,1,1,110.5,130,1,110.5,0,PD00021407
21408,PRD-21408,Lansomer 30 Cap,814,14.71,1,1,175.1,206,14,12.50714286,0,PD00021408
21409,PRD-21409,Welcam 20mgcap,814,7.1,1,1,60.35,71,10,6.035,0,PD00021409
21410,PRD-21410,Welzole 30mg Cap(lansoprazole),814,14.71,1,1,175.1,206,14,12.50714286,0,PD00021410
21411,PRD-21411,Livwel 250mg Tab,815,15,1,1,127.5,150,10,12.75,0,PD00021411
21412,PRD-21412,Livwel 500mg Tab,815,25,1,1,212.5,250,10,21.25,0,PD00021412
21413,PRD-21413,Mectrum 1gm Im/iv Inj,815,250,1,1,212.5,250,1,212.5,0,PD00021413
21414,PRD-21414,Xerocid 20mg Tab,815,6.75,1,1,114.75,135,20,5.7375,0,PD00021414
21415,PRD-21415,Xerocid 40mg Tab,815,10,1,1,85,100,10,8.5,0,PD00021415
21416,PRD-21416,Ze Xim 400mg Cap,815,65,1,1,276.25,325,5,55.25,0,PD00021416
21417,PRD-21417,Oswel D 120ml Syp,816,190,1,1,161.5,190,1,161.5,0,PD00021417
21418,PRD-21418,Oswel D Tab,816,16.33,1,1,382.5,490,30,12.75,0,PD00021418
21419,PRD-21419,Welron 120ml Syp,816,175,1,1,148.75,175,1,148.75,0,PD00021419
21420,PRD-21420,Welron Tab,816,11.5,1,1,293.25,345,30,9.775,0,PD00021420
21421,PRD-21421,"Awardin Plus 50mg Cap 20,s",817,26.31,1,23,447.3,526.24,20,22.365,0,PD00021421
21422,PRD-21422,Awardin Tab,817,11.38,1,23,193.51,227.66,20,9.6755,0,PD00021422
21423,PRD-21423,Beclotab 10mg Tab,817,4.95,1,23,126.23,148.51,30,4.207666667,0,PD00021423
21424,PRD-21424,Betanorm  2.5mg  Tab,817,72,1,23,61.2,72,1,61.2,0,PD00021424
21425,PRD-21425,"Betanorm 5mg Tab 10,s",817,13,1,23,110.5,130,10,11.05,0,PD00021425
21426,PRD-21426,Blutab 2mg Tab,817,10,1,23,85,100,10,8.5,0,PD00021426
21427,PRD-21427,Blutab 4mg Tab,817,16.5,1,23,140.25,165,10,14.025,0,PD00021427
21428,PRD-21428,Blutab 8mg Tab,817,20,1,23,170,200,10,17,0,PD00021428
21429,PRD-21429,Brodin 250mg Tablets,817,9.9,1,23,84.15,99,10,8.415,0,PD00021429
21430,PRD-21430,Brodin 500mg Tablets,817,19.5,1,23,165.75,195,10,16.575,0,PD00021430
21431,PRD-21431,Caltab Chewable Tablets,817,1.34,1,23,33.6,40.15,30,1.12,0,PD00021431
21432,PRD-21432,Captil 25mg Tab,817,3,1,23,51,60,20,2.55,0,PD00021432
21433,PRD-21433,Captil 50mg Tab,817,3.85,1,23,65.45,77,20,3.2725,0,PD00021433
21434,PRD-21434,Cardiovasc 10mg Tab,817,6.25,1,23,106.25,125,20,5.3125,0,PD00021434
21435,PRD-21435,Cardiovasc 5mg Tab,817,3.25,1,23,55.25,65,20,2.7625,0,PD00021435
21436,PRD-21436,Ciprin 125syp,817,85,1,23,72.25,85,1,72.25,0,PD00021436
21437,PRD-21437,Ciprin 250mg Cap,817,15,1,23,127.5,150,10,12.75,0,PD00021437
21438,PRD-21438,Ciprin 250mg Syp,817,160,1,23,136,160,1,136,0,PD00021438
21439,PRD-21439,Ciprin 500mg Cap,817,29.5,1,23,250.75,295,10,25.075,0,PD00021439
21440,PRD-21440,Ciprin Tab 250mg,817,9.35,1,23,72.25,93.5,10,7.225,0,PD00021440
21441,PRD-21441,Ciprin Tab 500mg,817,18.4,1,23,157.08,184,10,15.708,0,PD00021441
21442,PRD-21442,Clacin 250mg Tab,817,15.5,1,23,130,155,10,13,0,PD00021442
21443,PRD-21443,Clacin 500mg Tab,817,31,1,23,290,310,10,29,0,PD00021443
21444,PRD-21444,"Co Eziday 100mg Tab 10,s",817,35.88,1,23,304.95,358.76,10,30.495,0,PD00021444
21445,PRD-21445,"Co Eziday 50mg Tab 20,s",817,25.5,1,23,433.5,510,20,21.675,0,PD00021445
21446,PRD-21446,Cozeal Tablets,817,5.75,1,23,97.75,115,20,4.8875,0,PD00021446
21447,PRD-21447,Endonil Syp,817,29.7,1,23,22.95,29.7,1,22.95,0,PD00021447
21448,PRD-21448,Endonil Tab,817,3.5,1,23,246.5,350,100,2.465,0,PD00021448
21449,PRD-21449,Endonil Tab                    9221,817,2.9,1,23,24.65,29,10,2.465,0,PD00021449
21450,PRD-21450,Energin Sachet,817,7.84,1,23,66.64,78.4,10,6.664,0,PD00021450
21451,PRD-21451,Enirobe 500mg Tab,817,20.02,1,23,61.88,80.08,4,15.47,0,PD00021451
21452,PRD-21452,Enirobe Ds 1000mg Tab,817,40.04,1,23,61.88,80.08,2,30.94,0,PD00021452
21453,PRD-21453,Enoxin Tab,817,22.42,1,23,381.12,448.38,20,19.056,0,PD00021453
21454,PRD-21454,Epitab Xr 200mg Tab,817,2.7,1,23,114.75,135,50,2.295,0,PD00021454
21455,PRD-21455,Epitab Xr 400mg Tab,817,4.4,1,23,74.8,88,20,3.74,0,PD00021455
21456,PRD-21456,Esoprazol 20mg Cap,817,10.36,1,23,123.25,145,14,8.803571429,0,PD00021456
21457,PRD-21457,Esoprazol 40mg Cap,817,16.07,1,23,191.25,225,14,13.66071429,0,PD00021457
